Gene ID	ERR2618735	ERR2618736	ERR2618737	ERR2618738	ERR2618739	ERR2618740	ERR2618741	ERR2618742	ERR2618743	ERR2618744	ERR2618745	ERR2618746
ENSG00000115239	0.84	0.87	0.84	0.9	0.91	0.79	0.62	0.63	1.11	1.12	0.72	0.66
ENSG00000115241	52.99	52.35	89.49	86.86	74.29	70.8	72.99	71.4	54	56.31	53.36	54.09
ENSG00000115252	0	0.01	0	0	0	0.01	0.01	0.01	0.02	0.01	0	0
ENSG00000115255	0.27	0.25	0.93	0.9	2.46	2.2	1.92	1.76	1.89	1.54	0.42	0.41
ENSG00000115257	0.06	0.06	0.16	0.21	0.22	0.13	0.24	0.21	0.31	0.25	0.11	0.13
ENSG00000115263	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115266	0.23	0.25	0.49	0.54	0.64	0.51	0.39	0.42	2.91	2.6	0.21	0.22
ENSG00000115267	27.68	26.44	15.6	15.25	5.29	7.05	7.73	7.44	9.43	9.42	4.85	5.34
ENSG00000115268	247.89	268.19	317.44	309.98	236.02	241.93	272.2	274.96	340.19	348.87	240.2	245.05
ENSG00000115271	6.57	6.17	2.47	2.45	6.58	3.97	1.44	1.18	9.68	9.16	4.79	5.39
ENSG00000115274	1.22	1.22	1.36	1.12	1.09	1.36	1.32	1.33	0.85	0.96	1	1.06
ENSG00000115275	26.69	25.55	19.22	18.4	19.54	16.89	18.85	17.89	19.3	18.4	12.9	11.9
ENSG00000115282	5.47	6	5.47	5.65	4.54	3.2	2.65	2.55	2.94	3.07	2.9	3.03
ENSG00000115286	7	7.32	8.1	7.75	7.41	6.47	6.89	6.43	6.32	6.64	5.35	5.23
ENSG00000115289	5.04	5.31	2.65	2.77	3.42	3.4	3.4	3.53	2.35	2.41	4.06	4.08
ENSG00000115290	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115295	2.2	2.16	2.33	2.52	0.05	0.93	1.64	1.69	0	0	0	0
ENSG00000115297	0	0.02	0.01	0.03	0	0	0	0	0.03	0.01	0.01	0
ENSG00000115306	23.7	23.29	1.66	1.93	24.72	13.74	4.42	4.31	4.85	4.64	49.84	49.22
ENSG00000115307	56.04	56.32	33.35	34.65	46.4	40.94	41.46	39.81	42.97	42.55	26.05	25.77
ENSG00000115310	20.65	20.72	23.59	22.76	16.06	15.55	14.76	14.9	14.94	15.26	15.86	15.61
ENSG00000115317	9.92	11.17	5.38	5.96	8.64	9.4	11.41	11.43	9.23	8.95	5.57	6
ENSG00000115318	1.94	2.4	0.03	0.02	0.08	0.09	0.08	0.07	0.07	0.07	0.08	0.05
ENSG00000115325	10.06	9.77	1.14	1	5.13	2.58	0.62	0.54	3.33	3.37	4.36	3.95
ENSG00000115339	0.34	0.43	0.02	0.05	0.01	0.01	0	0	0.02	0.02	0.53	0.49
ENSG00000115350	11.83	13.14	15.46	14.59	9.32	7.73	5.68	5.89	10.63	11.65	10.36	10.95
ENSG00000115353	0.01	0.02	0.01	0.01	0	0	0	0	0	0	0.01	0
ENSG00000115355	9.44	8.83	16.08	16.24	24.22	26.07	27.54	27.51	7.3	7.03	4.07	4.08
ENSG00000115361	0	0	0	0.03	0.01	0.01	0	0	0.01	0	0	0
ENSG00000115363	0.07	0.08	0	0	0	0	0.01	0.01	0	0	0	0
ENSG00000115364	20.36	19.32	10.18	9.4	18.7	19.96	20.57	21.34	9.12	8.9	14.12	14.45
ENSG00000115365	18.28	17.74	24.38	23.69	15.03	15.78	13.59	15.08	14.38	14.72	14.56	14.85
ENSG00000115368	27.1	26.64	14.58	14.52	24.49	21.57	18.84	18.79	11.26	11.15	11.74	11.06
ENSG00000115380	0.04	0.04	0	0	0.09	0.05	0	0	0	0	0.03	0.04
ENSG00000115386	0.01	0	0.13	0.22	0	0	0	0	0	0	0	0
ENSG00000115392	10.42	9.82	8.06	8.06	6.64	6.32	4.9	5.63	8.22	9.2	8.82	8.59
ENSG00000115414	0.13	0.09	0.12	0.11	0.02	0.06	0.1	0.11	0.05	0.05	0.09	0.07
ENSG00000115415	137.6	134.7	53.53	49.64	36.39	20.75	2.11	2.01	9.56	9.63	5.5	5.52
ENSG00000115419	24.09	21.39	8.33	8.92	16.58	16.79	16.89	16.48	21.07	20.38	10.61	10.77
ENSG00000115421	3.72	3.65	3.02	3.3	4.36	3.74	3.52	3.36	4.99	5.29	7.42	7.24
ENSG00000115423	0.09	0.08	0.02	0.02	0.01	0.02	0.01	0.02	0.04	0.03	0.03	0.03
ENSG00000115425	4.1	4.14	0.02	0.08	0.02	1.27	2.19	2.24	0.05	0.04	1.63	1.66
ENSG00000115446	11.47	11.4	4.38	4.2	6.36	6.11	5.63	5.53	13.08	12.22	6.39	5.91
ENSG00000115457	0.01	0.01	0	0.02	0.11	0.06	0	0.01	0	0	0.13	0.11
ENSG00000115459	1.12	1.06	0.38	0.53	0.61	0.52	0.53	0.53	1.18	1.07	0.7	0.68
ENSG00000115461	0	0	0	0	0	0	0	0	0	0	0.01	0
ENSG00000115464	9.56	8.89	22.14	25.36	10.88	13.79	16.61	16.2	37.94	33.71	14.09	14.91
ENSG00000115468	0.02	0	0.01	0.01	0.02	0	0	0.01	0.01	0.01	0.01	0
ENSG00000115474	0.02	0.02	0	0.02	0.1	0.04	0.01	0.04	0.04	0.01	0	0.01
ENSG00000115484	166.47	170.28	145.9	142.14	153.05	149.79	150.66	154.37	120.02	120	114.44	115.09
ENSG00000115486	1.76	1.91	1.94	2.21	2.68	1.73	1.36	1.34	2.78	2.48	1.74	1.81
ENSG00000115488	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115504	5.19	4.84	6.1	6.12	4.77	4.65	4.02	4.22	2.57	2.57	4.51	4.32
ENSG00000115507	1.63	1.59	0.02	0.04	1.54	0.99	0.48	0.48	0.1	0.17	1.22	1.08
ENSG00000115514	13.13	12.93	12.82	12.12	14.38	12.49	9.68	10.4	20.22	20.48	12.22	12.39
ENSG00000115520	8.79	8.43	6.75	6.41	8.84	8.03	6.79	6.84	8.51	8.3	4.22	4.53
ENSG00000115523	0	0.01	0	0	0.02	0.01	0	0.01	0	0	0.01	0
ENSG00000115524	53.14	50.4	48.96	47.75	66.61	58.23	49.72	49.6	40.78	40.46	36.11	35.99
ENSG00000115525	2.62	2.72	2.03	2.11	2.7	2.09	1.35	1.33	0.95	1.07	1.29	1.29
ENSG00000115526	10.33	9.94	4.62	4.28	5.54	5.39	5.58	4.96	5.03	4.99	4.61	4.54
ENSG00000115539	18.75	17.47	12.77	11.43	15.28	15.55	14.92	14.81	11.38	11.36	12.4	13.04
ENSG00000115540	5.26	5.14	9.47	9.02	16.14	14.07	8.78	9.2	10.89	10.74	4.04	4.07
ENSG00000115541	82.93	80.31	52.84	45.68	77.81	68	62.79	65	48.74	47.91	39.05	42.04
ENSG00000115548	5.57	5.33	3.94	4.07	5.72	6.03	6.07	6.15	5.3	4.98	5.73	5.46
ENSG00000115556	0.88	0.92	0.37	0.51	1.03	0.83	0.82	0.91	0.89	0.78	1.04	1.02
ENSG00000115561	7.17	7.31	6.13	6.3	5.91	5.82	5.11	5.55	6.04	6.3	3.62	3.67
ENSG00000115568	8.02	7.53	6.25	6.63	9.08	8.86	9.66	9.26	5.49	5.06	8.67	8.6
ENSG00000115590	0.21	0.28	0	0.01	0.48	0.71	0.76	0.73	0	0	0.04	0.03
ENSG00000115592	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115593	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115594	0.11	0.12	0	0	0	0	0	0	0	0	0.01	0
ENSG00000115596	0.08	0.1	0.01	0	0.04	0.06	0.05	0.06	1.44	1.4	0.4	0.54
ENSG00000115598	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115602	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115604	3.58	3.33	0	0	0	0	0.01	0	0	0	0	0
ENSG00000115607	0.09	0.08	0	0	0	0.01	0	0	0	0	0	0
ENSG00000115616	0.02	0.03	0	0	0	0	0	0	0	0.01	0.01	0
ENSG00000115641	0.19	0.19	0.04	0.09	0.08	0.07	0.09	0.08	0.3	0.24	0.07	0.07
ENSG00000115648	0.01	0	0	0.01	0.01	0	0	0	0.01	0	0	0
ENSG00000115649	16.65	16.88	14.42	14.03	14.38	17.61	22.56	23.13	20.16	21.2	19.95	20.22
ENSG00000115652	1.59	1.63	1.64	1.71	4.58	2.82	1.2	1.1	1.74	1.75	7.97	7.66
ENSG00000115657	0.64	0.58	0.32	0.44	0.47	0.23	0.08	0.13	0.28	0.23	0.14	0.14
ENSG00000115661	6.58	7.03	5.69	5.59	4.52	4.42	4.35	4.19	5.3	5.34	3.35	3.1
ENSG00000115665	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115677	49.19	49.66	31.55	30.08	24.94	33.49	43.32	42.09	27.79	28.15	14.66	14.79
ENSG00000115685	19.71	19.47	13.75	13.26	12.76	15.25	16.36	15.96	13.23	13.61	14.65	15.48
ENSG00000115687	5.17	5.58	1.6	1.6	2.05	2.07	2.49	2.43	2.48	2.32	2.74	2.74
ENSG00000115694	6.37	6.6	5.61	5.8	5.84	5.68	6.23	6.13	6.54	6.3	4.51	5
ENSG00000115705	0	0	0.05	0.03	0.01	0	0	0	0	0	0	0.01
ENSG00000115718	0.01	0.03	0.02	0.04	0.07	0	0	0	0.02	0.02	0.11	0.14
ENSG00000115738	16.34	15.33	1.56	1.83	17.61	9.31	2.18	2.04	6.53	6.43	17.62	18.76
ENSG00000115750	7.66	7.51	7.1	6.62	8.84	7.96	6.05	6.06	7.96	8.5	7.33	7.57
ENSG00000115756	1.36	1.43	4.65	4.25	3.61	2.93	2.54	2.46	0.99	1.1	1.7	1.58
ENSG00000115758	232.95	237.58	247.67	229.57	273.49	284	320.46	329.23	196.45	204.21	194.99	200.95
ENSG00000115760	10.75	10.3	8.72	10.57	13.37	11.84	11.51	11.21	13.55	11.37	7.8	8.35
ENSG00000115761	23.55	22.55	12.97	12.59	24.3	20.33	16.64	17.69	15.36	15.12	16.55	16.19
ENSG00000115762	12.48	12.2	19.01	18.08	20.88	18.79	18.59	18.35	16.23	15.4	23.7	23.83
ENSG00000115806	40.1	41.19	30.87	29	36.24	34.99	33.14	32.49	38.37	39.33	24.57	25.18
ENSG00000115808	7.58	6.93	11.72	12.05	11.17	10.55	9.79	9.79	15.31	15.2	12.95	13.1
ENSG00000115816	29.26	29.15	35.41	32.96	41.96	40.24	35.82	35.79	22.76	22.58	35.25	34.64
ENSG00000115825	18.01	17.94	21.9	22.34	9.45	12.72	14.16	14.62	46.26	46.67	12.41	12.22
ENSG00000115827	9.79	9.68	12.5	12.8	7.93	7.26	6.3	6.39	10.54	10.22	5.75	5.51
ENSG00000115828	0.47	0.58	0.02	0.05	0	0.11	0.29	0.27	143.53	149.16	0.02	0.02
ENSG00000115839	22.01	21.88	25.63	27.53	18.62	17.58	16.03	16.18	38.41	38.16	12.37	12.12
ENSG00000115840	12.37	12.38	10.37	9.89	11.57	9.69	8.28	8.75	8.2	8.28	6.63	6.69
ENSG00000115841	0.68	0.64	0.59	0.48	0.33	0.29	0.13	0.11	0.09	0.1	0.28	0.25
ENSG00000115844	0.17	0.25	0.03	0.04	0.31	0.19	0.12	0.09	0.14	0.08	0.08	0.02
ENSG00000115850	0.03	0.04	0.01	0.02	0	0	0	0.01	0	0	0	0.01
ENSG00000115866	47.02	44.24	61.59	61.53	59.48	58.55	52.25	53.01	80.52	82.46	37.49	39.36
ENSG00000115875	45.71	46.09	53.23	49.85	67.64	58.7	53.64	56.51	29.22	28.38	69.52	69.95
ENSG00000115884	0.33	0.35	0	0	0.01	0.02	0	0	0	0.01	0.17	0.14
ENSG00000115896	1.05	1.07	0	0	0	0	0	0	0	0	0.06	0.07
ENSG00000115902	38.97	38.76	39.62	41.84	9.93	13.62	18.49	18.01	56.71	57.59	23.6	23.41
ENSG00000115904	7.82	7.25	12.5	13.72	6.92	8.76	9.7	9.73	15.51	14.87	6.96	6.85
ENSG00000115919	1.09	1.09	1.14	1.11	0.96	0.59	0.16	0.16	0.07	0.06	0.06	0.08
ENSG00000115934	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115935	49.98	47.25	71.28	71.46	43.49	45.19	45.1	43.41	39.78	39.97	19.81	19.8
ENSG00000115942	9.09	8.34	8.98	9.07	8.15	9.2	9.54	9.52	13.13	13.25	4.53	4.41
ENSG00000115944	23.28	24.9	18.61	20.17	18.05	23.22	26.91	26.86	26.65	27.56	11.47	11.62
ENSG00000115946	24.09	23.42	18.39	17.99	24.07	20.38	19.19	20.14	18.08	17.36	19.25	20.09
ENSG00000115947	6.46	6.04	4.46	4.68	4.6	4	3.35	3.39	3.07	2.85	4.39	4.33
ENSG00000115956	129.28	132.41	50.84	53.94	26.8	140.25	251.53	248.72	201.59	212.37	0.56	0.69
ENSG00000115963	8.17	8.31	0	0	0.01	0	0	0	0	0	0	0
ENSG00000115966	20.62	19.29	11.68	11.71	11.3	10.64	8.37	8.16	9.79	10.13	13.89	13.56
ENSG00000115970	4.96	4.98	3.61	3.84	4.22	3.97	3.89	4.01	2.27	2.03	1.06	1.13
ENSG00000115977	2.34	2.18	0.05	0.06	1.45	0.94	0.72	0.64	0.14	0.11	1.38	1.3
ENSG00000115993	5.63	5.28	6.45	7.08	3.98	4.03	4.08	3.97	3.26	3.15	2.1	2.01
ENSG00000115998	3.03	2.68	2.28	2.32	2.58	2.42	2.58	2.36	4.81	4.58	3.07	3.38
ENSG00000116001	10.6	10.14	10.59	10.9	7.82	7.62	7.81	7.54	7.51	7.26	17.07	16.5
ENSG00000116005	1.9	1.74	1.21	1.42	3.37	2.54	1.32	1.39	4.38	4.5	5.17	5.4
ENSG00000116014	0.03	0.06	0	0	0.22	0.14	0	0	0.06	0.07	0	0
ENSG00000116016	1.63	1.73	0.02	0.01	0.04	0.02	0.01	0	0	0	0.02	0.02
ENSG00000116017	17.94	18.06	0.31	0.34	18.07	9.25	1.7	1.49	5.16	4.87	5.8	5.47
ENSG00000116030	72.4	68.98	67.9	64.43	72.2	61.92	47.67	48.24	56.33	56.86	33.09	35.83
ENSG00000116031	0	0.01	0.13	0.07	0	0	0	0	0	0	0	0
ENSG00000116032	0.08	0.06	0.11	0.15	0.06	0.07	0.09	0.09	0.19	0.07	0.02	0.01
ENSG00000116035	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116039	0	0	0.02	0.05	0.01	0	0.01	0.02	0.01	0.01	0.01	0
ENSG00000116044	15.36	14.19	11.35	12.04	15.31	15.1	14.03	13.7	26.81	27.28	16	15.91
ENSG00000116062	16.55	15.72	31.81	30.09	39.14	36.72	33.23	33.49	45.26	45.48	31.89	32.45
ENSG00000116095	1.58	1.5	1.79	1.83	0.88	1.47	1.96	2.05	1.8	1.82	2	2.05
ENSG00000116096	2.99	2.8	9.3	9.3	0	0	0	0	1.11	1.31	2.32	2.43
ENSG00000116106	0.01	0.01	0.06	0.06	3.41	1.62	0.01	0.01	0	0	4.71	4.51
ENSG00000116117	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116120	67.35	65.22	33.87	31.55	59.61	53.81	47.32	48.51	37.26	38.15	39.68	41.23
ENSG00000116127	4.28	4.18	5.78	6.01	5.64	6.21	6.85	6.56	4.19	3.97	5.78	5.8
ENSG00000116128	7.74	7.8	3.92	3.82	8.91	6.8	4.79	4.85	3.16	2.94	8.9	8.67
ENSG00000116132	0	0	0	0.01	0	0	0	0.01	0	0	0	0
ENSG00000116133	63.7	63.4	49.47	48.85	20.46	27.62	37.22	37	18.63	18.03	12.71	12.62
ENSG00000116138	4.03	3.8	2.36	2.48	4.89	4.88	6.11	5.62	4.15	4.07	3.38	3.32
ENSG00000116141	2.61	2.67	0	0	0	0	0	0	0	0	0.01	0
ENSG00000116147	0	0	0.01	0.01	0	0	0	0	0	0	0	0.01
ENSG00000116151	0.2	0.22	0.29	0.26	0.49	0.49	0.73	0.72	0.49	0.48	0.13	0.14
ENSG00000116157	0.04	0.03	0	0	2.34	1.72	1.82	1.58	0.04	0.08	11.38	11.65
ENSG00000116161	30.3	27.9	37.06	33.84	58.9	49.63	38.56	37.84	26.15	26.91	56.76	59.41
ENSG00000116171	7.06	6.11	5.58	5.47	9.15	8.24	5.12	5.38	7.61	7.73	6.14	6.49
ENSG00000116176	0.02	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116183	0	0	0	0	0	0	0	0	0.01	0	0	0.01
ENSG00000116191	2.9	2.89	21.74	21.84	39.5	24.54	11.39	11.56	16.73	15.92	13.99	13.65
ENSG00000116194	0	0.01	0.04	0.14	0.02	0.02	0.06	0.03	0.01	0	0.03	0.01
ENSG00000116198	4.78	4.91	5.3	5.71	7.13	8.55	10.17	10.31	8.96	8.8	8.56	8.4
ENSG00000116199	13.53	13.21	9.17	9.04	17.53	15.61	13.23	14.32	17.65	16.66	31.67	32.34
ENSG00000116205	1.87	1.97	1.07	1.08	1.42	1.4	1.22	1.2	2.03	1.99	1.59	1.67
ENSG00000116209	9.94	10.2	5.24	5.14	8.25	7.74	6.77	7.08	11.72	11.48	6.98	7.06
ENSG00000116212	12.88	12.91	14.99	13.87	13.51	13.16	12.32	12.69	10.58	11.13	9.56	9.99
ENSG00000116213	3.86	4.01	3.58	3.67	5.66	5.42	5.2	5.2	4.06	4.1	4.78	4.7
ENSG00000116218	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116221	68.75	72.15	78.24	77.92	63.15	62.13	63.94	62.81	58.07	62.18	48.56	50
ENSG00000116237	24.81	24.48	29.91	28.22	39.8	39.52	43.17	42.82	30.65	31.98	37.73	38.3
ENSG00000116251	107.89	105.06	140.41	135.37	188.23	218.34	218.1	216.6	158.5	160.05	132.47	137.1
ENSG00000116254	0.03	0.03	0.06	0.06	0.08	0.06	0.05	0.03	0.02	0.02	0.02	0.05
ENSG00000116260	1.96	1.96	1.55	1.47	3.16	2.31	1.61	1.69	1.99	1.94	7.14	7.23
ENSG00000116266	7.86	7.32	6.28	6.15	6.27	6.63	5.72	5.76	8.44	8.01	11.24	11.84
ENSG00000116273	8.67	8.93	12.47	13.21	14.09	11.34	9.81	9.92	6.63	6.58	12.62	11.7
ENSG00000116285	0.85	0.78	0.01	0.03	0.01	0.03	0.02	0.03	0.26	0.25	0.01	0
ENSG00000116288	76.52	77.79	75.75	70.26	104.99	119.75	136.95	140.66	79.13	82.26	97.34	100.08
ENSG00000116299	0.09	0.05	0.04	0.05	0.08	0.08	0.05	0.06	0.18	0.12	19.37	18.17
ENSG00000116329	0.04	0.03	0.06	0.05	0.04	0.02	0.02	0.03	0.47	0.46	0.01	0.03
ENSG00000116337	7.09	7.52	3.92	3.7	9.63	7.6	7.61	6.93	4.29	3.99	7.63	7.84
ENSG00000116350	33.34	32.9	29.28	27.01	34.3	39.04	46.78	44.05	32.47	32.28	46.02	45.66
ENSG00000116353	5.31	5.53	5.1	5.04	5.28	5.93	7.29	7.58	2.45	2.44	5.45	5.72
ENSG00000116396	0.23	0.22	0.47	0.54	0.32	0.27	0.31	0.27	0.32	0.3	0.18	0.16
ENSG00000116406	11.41	10.25	2.19	2.47	11.82	10.87	8.65	8.78	11.14	11.11	14.31	14.2
ENSG00000116455	22.77	21.83	26.97	24.18	36.71	28.46	29.13	30.15	13.3	13.84	25.88	25.58
ENSG00000116459	94.64	94.73	86.06	82.55	88.22	89.72	92.72	93.55	65.78	66.17	48.26	50.02
ENSG00000116473	54.9	49.79	21.16	20.72	17.08	19.36	19.91	19.85	39.51	40.13	8.52	8.56
ENSG00000116478	54.21	54.34	70.19	66.63	62.43	67.69	76.62	76.9	47.08	47.91	51.67	52.39
ENSG00000116489	111.49	111.07	111.85	111.05	96.91	94.33	82.08	85.37	78.34	76.62	65.37	67.85
ENSG00000116497	4.79	4.75	6.28	6.54	4.79	4.3	3.91	4	8.53	8.21	5.72	5.56
ENSG00000116514	7.05	7.66	96.03	93.3	11.96	27.73	45.1	44.59	37.7	38.41	11.44	11.77
ENSG00000116521	31.5	32.16	17.88	16.44	38.7	30.55	23.65	22.07	22.85	22.49	43.65	44.45
ENSG00000116525	2.62	2.82	3.02	3.04	3.71	3.81	4.15	4.25	3.29	3.21	4.41	4.31
ENSG00000116539	3.95	3.83	3.04	3.54	6.55	5.34	4.58	4.44	7.08	5.91	8.33	8.55
ENSG00000116544	0.19	0.2	10.81	11.06	1.06	0.58	0	0.02	0.02	0.02	1.17	1.31
ENSG00000116560	102.38	100.67	111.02	106.16	110.78	100.42	91.56	92.6	136.02	133.64	114.39	110.31
ENSG00000116574	0.01	0.06	0.01	0.01	0.2	0.24	0.11	0.13	0	0	0.22	0.22
ENSG00000116580	4.39	4.44	3.21	3.19	7.71	5.54	3.4	3.17	4.95	4.54	8.42	8.53
ENSG00000116584	12.01	12.8	17.69	18.68	27.17	20.95	16.89	16.72	9.05	9.04	23.63	22.59
ENSG00000116586	9.11	8.93	13.99	13.4	19.19	16.34	14.72	15.14	12.56	12.75	41.7	42.01
ENSG00000116604	19.79	19.7	17.19	17.37	36.35	24.93	15.26	14.07	18.59	18.57	82.08	80.32
ENSG00000116641	4.84	4.91	2.83	3.21	3.8	4.52	4.84	4.95	0.15	0.14	4.43	4.2
ENSG00000116649	111.31	114.66	107.49	99.28	228	193.72	210.71	206.36	77.81	83.52	114.34	115.87
ENSG00000116652	0.08	0.09	0.11	0.08	0.11	0.09	0.08	0.08	0.05	0.05	0.06	0.07
ENSG00000116661	0.2	0.3	0	0	0.15	0.02	0	0.01	0.19	0.11	0.19	0.24
ENSG00000116663	8.23	8.53	0.22	0.25	0.24	0.34	0.12	0.13	0.19	0.16	2.02	2.31
ENSG00000116667	6.14	6.32	0	0	0.01	1.25	2.41	2.55	0	0	1.73	1.72
ENSG00000116668	0.8	0.77	0.43	0.51	1.32	1.04	0.54	0.72	0.84	0.65	2.35	1.99
ENSG00000116670	12.61	13.87	19.18	18.71	28.38	23.92	20.75	21.08	16.22	16.86	29.88	30.9
ENSG00000116675	11.68	11.12	4.14	4.1	2.8	3.74	4.47	4.61	6.13	6.28	3.43	3.56
ENSG00000116678	0.45	0.47	0.08	0.07	0.09	0.16	0.18	0.22	0.07	0.07	0.38	0.34
ENSG00000116679	12.52	12.25	13.98	14.25	16.36	15.17	14.24	14.22	6.18	5.61	25.9	26.02
ENSG00000116685	15.19	15.2	23.82	22.43	38.33	33.36	30.53	30.15	40.43	41.17	20.12	19.66
ENSG00000116688	28.72	29.7	22.87	21.67	36.72	39.6	43.57	43.27	21.89	22.08	28.58	28.89
ENSG00000116690	0.01	0.01	0.01	0.02	0.02	0.02	0.01	0.01	0.02	0.02	0.03	0.01
ENSG00000116691	6.61	7.61	6.06	6.16	11.17	11.54	12.19	12.06	9.15	8.64	7.62	7.27
ENSG00000116698	25.45	24.47	26.32	25.21	49.43	33.66	20.33	19.74	28.93	28.2	42.47	41.29
ENSG00000116701	6.99	6.78	1.54	1.81	0.26	0.47	0.72	0.7	0.33	0.39	0.17	0.21
ENSG00000116703	0.09	0.14	0	0	0.02	0	0	0.02	0	0	0.03	0.02
ENSG00000116704	8.2	8.13	14.73	14.62	13.93	10.71	9	9.05	6.38	6.75	11.23	11.26
ENSG00000116711	12.29	10.74	0	0	0	0.02	0	0	0	0	0	0
ENSG00000116717	4.24	4.56	24.29	23.02	32.51	26.74	18.11	17.86	16.32	16.5	5.3	5.6
ENSG00000116721	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116726	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116729	0	0	0	0	0.01	0	0	0	0	0	0.01	0
ENSG00000116731	12.66	11.93	11.67	12.34	28.18	27.39	25.51	24.51	20.96	20.16	10.2	9.93
ENSG00000116741	0.87	0.78	1.43	1.14	4.71	3.54	1.68	1.36	12.97	12.27	13.63	13.56
ENSG00000116745	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116747	12.77	11.34	11.57	11.76	11.78	11.92	11.33	11.78	14.16	13.28	22.59	23.85
ENSG00000116748	0.06	0.04	0.01	0	0	0	0	0	0	0	0	0
ENSG00000116750	18.68	17.25	12.29	11.02	22.13	21.03	18.13	17.51	7.99	7.79	32.17	33.33
ENSG00000116752	49.43	48.55	39.05	35.35	45.28	38.79	28.15	27.54	45.02	45.58	33.36	34.81
ENSG00000116754	20.53	19.81	18.41	20.01	26.32	22.98	20.36	20.87	30.32	28.37	24.63	24.03
ENSG00000116761	41.33	42.03	3.59	3.78	4.65	5.11	5.34	5.29	24.28	24.14	3.03	2.89
ENSG00000116771	4.98	5.1	0.14	0.07	1.1	0.51	0.16	0.1	1.61	1.71	0.34	0.43
ENSG00000116774	0.02	0.02	0.01	0	0.01	0.01	0	0	0	0	0	0
ENSG00000116783	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116785	0	0.01	0	0	0.01	0.01	0	0	0	0	0	0
ENSG00000116786	23.62	23.56	18.83	18.64	26.7	25.49	26.7	25.38	20.01	20.71	23.03	22.67
ENSG00000116791	17.47	17.58	11.25	10.76	12.45	14.53	14.75	15.5	20.91	20.81	6.38	6.76
ENSG00000116793	4.68	4.55	1.78	1.71	3.5	2.97	2.46	2.62	1.94	1.87	3.29	3.31
ENSG00000116809	5.68	6.27	4.29	4.16	6.82	6.6	7.54	6.57	3.87	4.09	6.39	6.32
ENSG00000116815	27.11	27.04	1.51	1.4	1.99	5.4	8.53	8.3	0.58	0.48	4.29	3.75
ENSG00000116819	0.06	0.07	0.05	0.02	0.07	0.1	0.11	0.09	0.33	0.36	0.21	0.13
ENSG00000116824	0.04	0.04	0	0	0	0	0	0	0	0	0.01	0.04
ENSG00000116830	10.74	10.91	7.78	7.51	10.62	10.98	11.77	11.52	9.82	9.52	10.42	10.46
ENSG00000116833	0.01	0.01	0	0	0.02	0.05	0.04	0.03	2.32	2.23	0.02	0.02
ENSG00000116852	10.43	10.69	12.76	15.91	7.89	7.61	7.28	6.99	20.65	20.16	16.6	16.68
ENSG00000116857	5.88	6.11	3.75	3.78	6.14	5.73	5.79	4.78	3.1	3.31	11.69	12.25
ENSG00000116863	16.21	17.75	15.64	14.83	13.62	12.49	12.74	13.32	12.56	13.37	15.42	15.33
ENSG00000116871	24.71	25.26	18.73	17.59	28.05	21.46	19.31	18.43	21.03	21.51	27.01	26.45
ENSG00000116874	7.92	7.78	10.17	9.75	5.54	6.36	6.8	6.7	1.71	1.45	3.48	3.74
ENSG00000116882	0.01	0	0	0	0	0	0.03	0	0	0	0	0
ENSG00000116883	0.08	0.24	0.28	0.19	0.34	0.5	0.64	0.71	0.56	0.58	0.06	0.09
ENSG00000116885	0.24	0.43	0.27	0.35	0.94	0.8	0.6	0.75	0.23	0.22	1.37	1.2
ENSG00000116898	34.25	35.03	25.77	24.12	32.09	30.48	30.84	30.77	26.2	26.34	23.43	24.6
ENSG00000116903	6.55	6.24	4.74	4.77	5.6	5.13	4.36	4.44	6.59	6.33	10.75	10.32
ENSG00000116906	25.4	25.72	27.48	29.02	31.76	28.27	25.41	25.41	35.11	35.94	48.08	49.12
ENSG00000116918	7.73	6.89	5.07	5.04	8.35	7.06	4.87	4.62	10.25	10.28	21.17	22.3
ENSG00000116922	8.83	8.37	4.4	4.7	7.5	6.36	5.16	4.96	14.96	15.47	9.99	9.58
ENSG00000116954	3.95	3.86	3.86	4.28	3.58	4.9	5.29	5.45	4.39	4.35	6.43	6.32
ENSG00000116957	13.14	12.01	8.69	7.74	16.37	14.3	10.62	10.95	14.6	13.96	25.25	26.71
ENSG00000116962	11.91	11.49	0	0	0.01	0	0	0	0	0	0	0
ENSG00000116977	2.45	2.58	0.26	0.27	0.73	0.53	0.36	0.34	1.75	1.56	1.39	1.34
